category,age,gender,value,extraction_datetime,extraction_date,extraction_year,extraction_month,extraction_day,extraction_time
engaged_audience_demographics,13-17,M,15,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,18-24,M,238,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,25-34,M,186,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,35-44,M,38,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,45-54,M,9,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,55-64,M,7,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,65+,M,3,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,13-17,U,25,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,18-24,U,293,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,25-34,U,134,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,35-44,U,29,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,45-54,U,4,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,55-64,U,3,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,65+,U,3,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,13-17,F,342,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,18-24,F,3836,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,25-34,F,3426,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,35-44,F,1148,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,45-54,F,475,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,55-64,F,131,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,65+,F,106,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,13-17,M,163,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,18-24,M,2080,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,25-34,M,1482,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,35-44,M,356,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,45-54,M,101,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,55-64,M,37,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,65+,M,49,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,13-17,U,289,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,18-24,U,2651,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,25-34,U,1457,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,35-44,U,375,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,45-54,U,141,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,55-64,U,60,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
reached_audience_demographics,65+,U,48,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,13-17,F,20,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,18-24,F,361,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,25-34,F,454,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,35-44,F,167,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,45-54,F,65,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,55-64,F,17,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,65+,F,17,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,13-17,M,41,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,18-24,M,335,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,25-34,M,401,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,35-44,M,144,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,45-54,M,61,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,55-64,M,19,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,65+,M,15,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,13-17,U,31,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,18-24,U,319,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,25-34,U,247,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,35-44,U,82,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,45-54,U,31,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,55-64,U,7,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
follower_demographics,65+,U,7,2025-04-13 11:02:18.627100,2025-04-13,2025,April,13,11:02:18
engaged_audience_demographics,13-17,F,38,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,18-24,F,514,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,25-34,F,327,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,35-44,F,83,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,45-54,F,30,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,55-64,F,5,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,65+,F,7,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,13-17,M,15,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,18-24,M,238,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,25-34,M,186,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,35-44,M,38,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,45-54,M,9,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,55-64,M,7,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,65+,M,3,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,13-17,U,25,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,18-24,U,293,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,25-34,U,134,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,35-44,U,29,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,45-54,U,4,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,55-64,U,3,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,65+,U,3,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,13-17,F,342,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,18-24,F,3836,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,25-34,F,3426,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,35-44,F,1148,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,45-54,F,475,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,55-64,F,131,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,65+,F,106,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,13-17,M,163,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,18-24,M,2080,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,25-34,M,1482,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,35-44,M,356,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,45-54,M,101,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,55-64,M,37,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,65+,M,49,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,13-17,U,289,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,18-24,U,2651,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,25-34,U,1457,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,35-44,U,375,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,45-54,U,141,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,55-64,U,60,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
reached_audience_demographics,65+,U,48,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,13-17,F,20,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,18-24,F,360,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,25-34,F,454,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,35-44,F,167,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,45-54,F,65,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,55-64,F,17,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,65+,F,17,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,13-17,M,41,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,18-24,M,335,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,25-34,M,405,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,35-44,M,144,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,45-54,M,61,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,55-64,M,19,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,65+,M,15,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,13-17,U,31,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,18-24,U,321,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,25-34,U,248,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,35-44,U,82,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,45-54,U,31,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,55-64,U,7,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
follower_demographics,65+,U,7,2025-04-14 11:02:46.424201,2025-04-14,2025,April,14,11:02:46
engaged_audience_demographics,13-17,F,34,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,18-24,F,520,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,25-34,F,345,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,35-44,F,93,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,45-54,F,33,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,55-64,F,6,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,65+,F,5,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,13-17,M,12,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,18-24,M,259,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,25-34,M,205,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,35-44,M,41,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,45-54,M,9,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,55-64,M,7,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,65+,M,3,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,13-17,U,22,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,18-24,U,300,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,25-34,U,149,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,35-44,U,30,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,45-54,U,4,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,55-64,U,4,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,65+,U,4,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,13-17,F,319,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,18-24,F,3719,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,25-34,F,3539,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,35-44,F,1228,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,45-54,F,491,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,55-64,F,136,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,65+,F,109,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,13-17,M,146,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,18-24,M,2320,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,25-34,M,1610,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,35-44,M,383,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,45-54,M,108,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,55-64,M,42,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,65+,M,58,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,13-17,U,292,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,18-24,U,2631,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,25-34,U,1490,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,35-44,U,391,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,45-54,U,139,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,55-64,U,62,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
reached_audience_demographics,65+,U,55,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,13-17,F,20,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,18-24,F,360,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,25-34,F,456,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,35-44,F,167,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,45-54,F,65,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,55-64,F,17,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,65+,F,17,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,13-17,M,41,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,18-24,M,335,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,25-34,M,406,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,35-44,M,144,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,45-54,M,61,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,55-64,M,19,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,65+,M,15,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,13-17,U,32,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,18-24,U,320,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,25-34,U,247,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,35-44,U,82,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,45-54,U,31,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,55-64,U,7,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
follower_demographics,65+,U,7,2025-04-15 11:02:17.974386,2025-04-15,2025,April,15,11:02:17
engaged_audience_demographics,13-17,F,40,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,18-24,F,606,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,25-34,F,375,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,35-44,F,106,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,45-54,F,34,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,55-64,F,8,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,65+,F,5,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,13-17,M,15,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,18-24,M,312,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,25-34,M,231,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,35-44,M,44,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,45-54,M,8,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,55-64,M,8,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,65+,M,3,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,13-17,U,27,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,18-24,U,352,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,25-34,U,165,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,35-44,U,32,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,45-54,U,6,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,55-64,U,5,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,65+,U,4,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,13-17,F,375,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,18-24,F,4334,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,25-34,F,3999,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,35-44,F,1348,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,45-54,F,541,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,55-64,F,153,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,65+,F,121,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,13-17,M,165,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,18-24,M,2783,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,25-34,M,1901,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,35-44,M,444,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,45-54,M,124,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,55-64,M,46,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,65+,M,63,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,13-17,U,348,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,18-24,U,3104,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,25-34,U,1708,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,35-44,U,459,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,45-54,U,171,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,55-64,U,75,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
reached_audience_demographics,65+,U,61,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,13-17,F,20,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,18-24,F,361,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,25-34,F,457,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,35-44,F,168,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,45-54,F,65,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,55-64,F,17,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,65+,F,17,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,13-17,M,41,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,18-24,M,335,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,25-34,M,408,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,35-44,M,143,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,45-54,M,61,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,55-64,M,19,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,65+,M,15,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,13-17,U,32,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,18-24,U,321,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,25-34,U,248,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,35-44,U,81,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,45-54,U,32,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,55-64,U,7,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
follower_demographics,65+,U,7,2025-04-16 11:02:28.832442,2025-04-16,2025,April,16,11:02:28
engaged_audience_demographics,13-17,F,53,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,18-24,F,683,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,25-34,F,416,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,35-44,F,119,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,45-54,F,40,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,55-64,F,9,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,65+,F,6,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,13-17,M,21,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,18-24,M,357,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,25-34,M,261,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,35-44,M,48,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,45-54,M,9,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,55-64,M,7,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,65+,M,4,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,13-17,U,31,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
engaged_audience_demographics,18-24,U,413,2025-04-17 11:03:15.755154,2025-04-17,2025,April,17,11:03:15
